"cursor","count","results__kind","results__description","results__avatar_url","results__subscribers","results__updated_at","results__repo","results__version","results__stars","results__owner","results__forks","results__dependency_count"
"","","element","CSV Renderer that converts a csv file to a table and more!","https://avatars1.githubusercontent.com/u/26451082?v=3","2","2017-06-03T02:01:28Z","csv-render","0.1.0","0","LRNWebComponents","0","6"
"","","element","Custom element to display a transformable hamburger icon","https://avatars0.githubusercontent.com/u/92611?v=3","1","2017-06-20T11:01:27Z","transburger-icon","v3.0.2","8","kcmr","1","1"
"","","element","A Polymer element for ROS visualization.","https://avatars3.githubusercontent.com/u/1175286?v=3","1","2017-04-19T12:47:59Z","ros-rviz","v1.0.5","2","jstnhuang","2","21"
"","","element","Material Design Polymer 2.0 Dropdown Menu (with multi-select).","https://avatars1.githubusercontent.com/u/27405949?v=3","0","2017-06-14T07:27:56Z","isw-dropdown-menu","1.0.14","2","IswPolymerElements","2","7"
"","","element","Provides feedback about device and orientation, using material design breakpoints.","https://avatars1.githubusercontent.com/u/27405949?v=3","1","2017-07-04T03:41:04Z","isw-responsive-behavior","1.0.4","1","IswPolymerElements","0","1"
"","","element","Router with app-route like API, wrapped in an iron-selectable element that binds the active route.","https://avatars1.githubusercontent.com/u/27405949?v=3","0","2017-04-13T10:57:49Z","isw-route","1.0.6","0","IswPolymerElements","1","1"
"","","element","Material Design Polymer 2.0 Persistent footer button area.","https://avatars1.githubusercontent.com/u/27405949?v=3","1","2017-05-22T10:37:02Z","isw-footer-button-area","1.0.4","0","IswPolymerElements","0","1"
"","","element","Tabs are used to separate content into different panes","https://avatars2.githubusercontent.com/u/22341564?v=3","3","2017-06-12T11:29:39Z","ibm-tabs","v2.0.1","5","IBMResearch","2","4"
"","","element","Button with the IBM Design guidelines","https://avatars2.githubusercontent.com/u/22341564?v=3","3","2017-03-30T13:20:32Z","ibm-button","v2.0.1","1","IBMResearch","0","3"
"","","element","Animated placeholder used while loading elements on the page (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","3","2017-06-21T23:22:20Z","animated-content-placeholder","1.0.1","0","Collaborne","0","1"
"","","element","Extension of Polymer's dom-if that allows comparing two properties rather than just binding to a single boolean property","https://avatars0.githubusercontent.com/u/1449290?v=3","1","2017-06-17T16:50:41Z","if-diff","0.0.3","0","bahrus","0","1"
"","","element","Download blob from ajax request","https://avatars2.githubusercontent.com/u/20133689?v=3","4","2017-06-23T19:30:36Z","ajax-blob-downloader","v1.0.0","1","IngressoRapidoWebComponents","0","1"
"","","element","Basic UI components for ContactLab UX design pattern library","https://avatars3.githubusercontent.com/u/10923213?v=3","13","2017-06-27T15:06:19Z","contactlab-ui-components","v1.3.4","22","contactlab","6","2"
"","","element","web component tools for api weezevent","https://avatars3.githubusercontent.com/u/8178740?v=3","0","2017-06-19T22:41:32Z","service-weezevent","v1.2.6","0","Raulnet","0","2"
"False:CpEECs0BCqkBgP_-9wV839Hz_P_9jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2PkJOGkpqNmpOakpqRi4zQlo2QkdKezs6G0pSahozSnZqXnomWkI3_AHN_j5CThpKajZqTmpKakYuM0JaNkJHSns7OhtKUmoaM0p2al56JlpCN_wD__hCMASEE3QSQHTwbGVAAWgsJ6klqPmmVoRAQAmDzo7vAARINRG9jdW1lbnRJbmRleBr5AShBTkQgKElTICJjdXN0b21lcl9uYW1lIiAiYXBwZW5naW5lIikgKElTICJncm91cF9uYW1lIiAic35jdXN0b20tZWxlbWVudHMiKSAoSVMgIm5hbWVzcGFjZSIgIiIpIChJUyAiaW5kZXhfbmFtZSIgInJlcG8iKSAoQU5EIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkpKToZCgwoTiBvcmRlcl9pZCkQARkAAAAAAADw_0oZCAE6EmJ0aV9nZW5lcmljX3Njb3JlckDoBw","1004","element","Polymer 2 web component providing brief feedback about an operation through a message at the bottom of the screen that is loosely based on the Material Design spec.","https://avatars3.githubusercontent.com/u/643503?v=3","1","2017-06-20T23:18:36Z","paper-snackbar","2.0.2","2","justinribeiro","1","3"
"","","element",":speaker: Web Component wrapper to the Web Speech API, that allows you to do voice recognition and speech synthesis using Polymer","https://avatars2.githubusercontent.com/u/398893?v=3","58","2017-07-05T00:29:17Z","voice-elements","v1.0.0","1263","zenorocha","243","1"
"","","element","Avatar","https://avatars0.githubusercontent.com/u/6886742?v=3","1","2017-03-02T18:01:42Z","optinomic-avatar","v0.0.7","1","Optinomic","0","1"
"","","element","null","https://avatars2.githubusercontent.com/u/3296671?v=3","1","2016-10-27T15:25:48Z","iron-multi-ajax","0.1.1","0","RoXuS","0","2"
"","","element","Polymer component based in LoLa (loading layer)","https://avatars2.githubusercontent.com/u/1101670?v=3","1","2017-06-03T16:28:23Z","util-lola","2.0.3","1","manufosela","0","1"
"","","element","A stars' images filled to show a rate","https://avatars2.githubusercontent.com/u/1101670?v=3","1","2017-06-16T14:56:57Z","cvitaede-starsrating","2.1.6","0","manufosela","1","1"
"","","element","Polymer bindings for Redux.","https://avatars0.githubusercontent.com/u/817134?v=3","23","2017-07-03T20:59:09Z","polymer-redux","v1.0.1","287","tur-nr","38","1"
"","","element","A Polymer element for google recaptcha V2 and invisible (Polymer 1.9 - 2.x)","https://avatars0.githubusercontent.com/u/11428108?v=3","1","2017-06-11T23:20:28Z","google-recaptcha","v0.2.1","0","Zecat","0","5"
"","","element","Prism-based syntax highlighting","https://avatars2.githubusercontent.com/u/11639138?v=3","20","2017-06-22T04:37:56Z","prism-element","v2.0.1","18","PolymerElements","14","2"
"","","element","Rounded Picture with a titlle and a subtitle","https://avatars2.githubusercontent.com/u/1101670?v=3","1","2016-11-30T11:14:30Z","cvitaede-circlepicture","2.0.1","0","manufosela","0","1"
"","","element","An input element that only allows credit card numbers","https://avatars2.githubusercontent.com/u/20133689?v=3","0","2017-06-23T19:28:58Z","credit-card-input","v1.0.9","3","IngressoRapidoWebComponents","1","7"
"","","element","null","https://avatars1.githubusercontent.com/u/7239008?v=3","3","2017-01-30T22:07:59Z","candy-progress","2.0.3","0","Collaborne","0","1"
"","","element","Web component providing a D3 based progress meter (Polymer 1.x)","https://avatars1.githubusercontent.com/u/7239008?v=3","4","2017-06-16T09:54:48Z","d3-progress-meter","1.0.8","9","Collaborne","1","2"
"","","element","Custom Element with Ace(http://ace.c9.io/) code editor","https://avatars3.githubusercontent.com/u/7557694?v=3","15","2017-05-02T03:09:49Z","juicy-ace-editor","2.0.1","55","Juicy","24","2"
"","","element","Polymer 1.x component to view socket.io events","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-04-26T10:13:32Z","socket-io-monitor","v1.0.2","0","Collaborne","0","3"
"","","element","A set of Bootstrap-like alert elements.","https://avatars3.githubusercontent.com/u/726476?v=3","1","2016-10-30T11:46:35Z","granite-alert","1.1.0","1","LostInBrittany","2","1"
"","","element","A lightweight element wrapping-up clipboard.js","https://avatars3.githubusercontent.com/u/726476?v=3","1","2017-03-22T19:50:23Z","granite-clipboard","1.1.0","4","LostInBrittany","3","2"
"","","element","Implements Network Information API, which enables web applications to access information about the network connection in use by the device.","https://avatars3.githubusercontent.com/u/948953?v=3","1","2017-06-19T11:00:04Z","network-information","1.0.0","0","jorgecasar","0","1"
"","","element","A fast way to integrate social buttons into your web app","https://avatars0.githubusercontent.com/u/8623330?v=3","1","2017-06-18T14:31:03Z","smd-social","1.0.0","1","Soulmatters","0","5"
"","","element","A behavior that enables keybindings for greater a11y","https://avatars2.githubusercontent.com/u/11639138?v=3","21","2017-06-07T14:56:39Z","iron-a11y-keys-behavior","v2.0.1","19","PolymerElements","30","1"
"False:Cu0DCqkBCoUBgP_-9wV7wan0CP_-jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2ckJOTnp2QjZGa0JaNkJHSi5aSmo3_AHN_nJCTk56dkI2RmtCWjZCR0ouWkpqN_wD__hCgASEE3QSQHTwbGVAAWgsJ6klqPmmVoRAQAmDzo7vAARINRG9jdW1lbnRJbmRleBr5AShBTkQgKElTICJjdXN0b21lcl9uYW1lIiAiYXBwZW5naW5lIikgKElTICJncm91cF9uYW1lIiAic35jdXN0b20tZWxlbWVudHMiKSAoSVMgIm5hbWVzcGFjZSIgIiIpIChJUyAiaW5kZXhfbmFtZSIgInJlcG8iKSAoQU5EIChPUiAoUVQgImVsZW1lbnQiICJydGV4dF9raW5kIikgKElTICJyYXRvbV9raW5kIiAiZWxlbWVudCIpKSAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkpKToZCgwoTiBvcmRlcl9pZCkQARkAAAAAAADw_0oZCAE6EmJ0aV9nZW5lcmljX3Njb3JlckDoBw","1004","element","Editable, responsive video embeds from Youtube and Vimeo","https://avatars2.githubusercontent.com/u/17809461?v=3","2","2017-06-13T07:42:28Z","simpla-video","v1.2.0","3","SimplaElements","0","3"
"","","element","An editable image you can update inline, built on Simpla","https://avatars2.githubusercontent.com/u/17809461?v=3","2","2017-06-21T07:39:03Z","simpla-img","v1.3.0","5","SimplaElements","3","6"
"","","element","Turn anything into an editable link","https://avatars2.githubusercontent.com/u/17809461?v=3","2","2017-06-21T07:29:06Z","simpla-link","v1.1.0","1","SimplaElements","1","3"
"","","element","Create editable collections of content striaght in HTML","https://avatars2.githubusercontent.com/u/17809461?v=3","2","2017-06-27T16:41:20Z","simpla-collection","v1.1.0","7","SimplaElements","0","7"
"","","element","Write longform, rich-media articles seamlessly inline","https://avatars2.githubusercontent.com/u/17809461?v=3","3","2017-06-15T22:22:08Z","simpla-article","v1.1.0","6","SimplaElements","0","3"
"","","element","Material Design Polymer 2.0 Snackbar / Toast, stacking context safe with remote-control.","https://avatars1.githubusercontent.com/u/27405949?v=3","1","2017-07-04T10:07:11Z","isw-snackbar","1.0.3","3","IswPolymerElements","1","3"
"","","element","Polymer behavior that connects an element to Simpla's API","https://avatars2.githubusercontent.com/u/17809461?v=3","2","2017-05-09T18:24:10Z","simpla-element-behavior","v0.2.3","2","SimplaElements","0","0"
"","","element","A chip web component made with Polymer 2 following Material Design guidelines","https://avatars1.githubusercontent.com/u/22955082?v=3","4","2017-06-23T06:44:23Z","paper-chip","v0.10.0","4","fabbricadigitale","3","9"
"","","element","Grid layout custom element with drag and drop capabilities","https://avatars1.githubusercontent.com/u/3390457?v=3","7","2017-07-02T16:30:39Z","the-grid","v1.3.0","43","vpusher","6","1"
"","","element","Polymer element to detecting device orientation","https://avatars2.githubusercontent.com/u/1007051?v=3","1","2017-07-02T23:06:14Z","device-orientation","v0.3.0","7","abdonrd","1","1"
"","","element","A text board which animates the transition between different texts (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T09:38:11Z","neon-text-board","2.0.1","3","Collaborne","1","1"
"","","element","Polymer element that shows an animated progress bar","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T09:43:55Z","neon-progress","2.0.2","0","Collaborne","0","3"
"","","element","Web component that opens external links the InAppBrowser (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T09:30:18Z","polymer-cordova-inappbrowser-html","2.0.1","2","Collaborne","0","2"
"","","element","Web component to control keyboard via Cordova plugin (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","4","2017-06-16T09:31:42Z","polymer-cordova-keyboard","2.0.1","0","Collaborne","0","1"
"","","element","Web component to control Network Activity Indicator via Cordova plugin (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","4","2017-06-16T09:33:10Z","polymer-cordova-network-activity","2.0.1","0","Collaborne","0","1"
"","","element","Web component that renders a static Bing map (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","4","2017-06-16T09:35:50Z","bing-static-map","2.0.1","0","Collaborne","0","2"
"","","element","Behavior to track page interactions to Google Analytics (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T09:34:23Z","google-analytics-tracker-behavior","2.0.1","3","Collaborne","0","1"
"","","element","Polymer behavior to add internationalization support","https://avatars1.githubusercontent.com/u/7239008?v=3","4","2017-06-16T09:30:00Z","carbon-i18n-behavior","3.0.1","3","Collaborne","2","1"
"","","element","Polymer behavior for simple A/B/... experiments","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T09:29:51Z","app-experiment-behavior","2.0.1","0","Collaborne","0","1"
"","","element","A countdown timer (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","3","2017-06-16T09:06:20Z","iron-timer","2.0.2","0","Collaborne","0","1"
"False:CoMECr8BCpsBgP_-9wV7AdX0If_-jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2JnpObjZaRlJCMl5bQnpGWkp6LlpCR0pSahpmNnpKajP8Ac3-JnpObjZaRlJCMl5bQnpGWkp6LlpCR0pSahpmNnpKajP8A__4QtAEhBN0EkB08GxlQAFoLCepJaj5plaEQEAJg86O7wAESDURvY3VtZW50SW5kZXga-QEoQU5EIChJUyAiY3VzdG9tZXJfbmFtZSIgImFwcGVuZ2luZSIpIChJUyAiZ3JvdXBfbmFtZSIgInN-Y3VzdG9tLWVsZW1lbnRzIikgKElTICJuYW1lc3BhY2UiICIiKSAoSVMgImluZGV4X25hbWUiICJyZXBvIikgKEFORCAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpKSk6GQoMKE4gb3JkZXJfaWQpEAEZAAAAAAAA8P9KGQgBOhJidGlfZ2VuZXJpY19zY29yZXJA6Ac","1004","element","Access to local storage (allows users to prune older entries)","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T09:17:52Z","iron-localstorage-behavior","1.0.1","0","Collaborne","0","1"
"","","element","Polymer behavior that provides time-from-now string, e.g. today, yesterday, this week, earlier","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T09:03:41Z","iron-time-behavior","2.0.1","2","Collaborne","1","2"
"","","element","Material Design icons for file types","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T08:59:40Z","iron-file-icons","2.0.2","2","Collaborne","1","2"
"","","element","A material design radio group that can be collapsed (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","3","2017-06-16T08:27:40Z","paper-collapse-radio-group","2.0.3","2","Collaborne","0","8"
"","","element","A Material Design non-focusable item with header and content (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","4","2017-06-16T08:55:40Z","paper-static-item","2.0.1","1","Collaborne","0","4"
"","","element","A Material Design card that displays a random term from the given array (Polymer) ","https://avatars1.githubusercontent.com/u/7239008?v=3","3","2017-06-07T17:01:15Z","paper-random-term-card","2.0.1","0","Collaborne","0","2"
"","","element","A Material Design subheader (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T08:32:22Z","paper-subheader","2.0.2","1","Collaborne","0","5"
"","","element","A Material Design text item with optional placeholder (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","3","2017-06-16T08:35:11Z","paper-text-item","1.0.2","0","Collaborne","0","2"
"","","element","A Material Design textarea that provides suggestions as the user types (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T08:24:05Z","paper-suggest-textarea","2.0.1","2","Collaborne","1","2"
"","","element","A material design button to load more items in a list (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T08:21:00Z","paper-more-button","2.0.1","2","Collaborne","2","3"
"","","element","A Material Design expansion panel with header and collapsible content (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","4","2017-06-16T08:14:44Z","paper-expansion-panel","2.0.0","2","Collaborne","2","7"
"","","element","Material Design input field to enter passwords (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T08:02:39Z","paper-password-input","2.0.1","5","Collaborne","4","6"
"","","element","A Material Design stepper (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","2","2017-06-16T07:37:14Z","paper-stepper","2.1.3","9","Collaborne","3","8"
"","","element","A Material Design drawer","https://avatars1.githubusercontent.com/u/7239008?v=3","4","2017-06-30T19:31:29Z","paper-drawer","2.0.1","7","Collaborne","2","6"
"","","element","A Material Design item with header and collapsible content (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","4","2017-06-16T07:46:59Z","paper-collapse-item","2.0.2","11","Collaborne","5","7"
"","","element","A Material Design - Floating Action Button with Speed Dial (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","5","2017-06-16T07:33:02Z","paper-fab-speed-dial","2.1.3","16","Collaborne","8","4"
"","","element","A Material Design chip","https://avatars1.githubusercontent.com/u/7239008?v=3","5","2017-06-16T07:29:39Z","paper-chip","2.0.4","12","Collaborne","5","6"
"","","element","Web component that renders a material design dialog to alert users (Polymer)","https://avatars1.githubusercontent.com/u/7239008?v=3","5","2017-06-16T07:16:45Z","paper-alert-dialog","2.0.1","3","Collaborne","3","4"
"","","element","Polymer 1.x table element","https://avatars1.githubusercontent.com/u/10207942?v=3","5","2017-05-17T18:33:44Z","brainy-table","1.7.4","28","OWOX","7","8"
"","","element","Generator of animation keyframes for performant expand/collapse effect","https://avatars0.githubusercontent.com/u/6173664?v=3","1","2017-06-07T01:36:32Z","animation-keyframes","v0.3.0","0","valdrinkoshi","0","1"
"False:CusDCqcBCoMBgP_-9wV0j6n0MP_-jIGcioyLkJLSmpOakpqRi4z_AHRtoKCZi4ygoP8AXZ6Pj5qRmJaRmv8Ac3RtlpGbmof_AF2Nmo-Q_wBzdG2bkJyglpv_AF2SkIuMjNCej4_Sm56Lmo-WnJSajf8Ac3-SkIuMjNCej4_Sm56Lmo-WnJSajf8A__4QyAEhBN0EkB08GxlQAFoLCepJaj5plaEQEAJg86O7wAESDURvY3VtZW50SW5kZXga-QEoQU5EIChJUyAiY3VzdG9tZXJfbmFtZSIgImFwcGVuZ2luZSIpIChJUyAiZ3JvdXBfbmFtZSIgInN-Y3VzdG9tLWVsZW1lbnRzIikgKElTICJuYW1lc3BhY2UiICIiKSAoSVMgImluZGV4X25hbWUiICJyZXBvIikgKEFORCAoT1IgKFFUICJlbGVtZW50IiAicnRleHRfa2luZCIpIChJUyAicmF0b21fa2luZCIgImVsZW1lbnQiKSkgKE9SIChRVCAiZWxlbWVudCIgInJ0ZXh0X2tpbmQiKSAoSVMgInJhdG9tX2tpbmQiICJlbGVtZW50IikpKSk6GQoMKE4gb3JkZXJfaWQpEAEZAAAAAAAA8P9KGQgBOhJidGlfZ2VuZXJpY19zY29yZXJA6Ac","1004","element","A Polymer 2 input for displaying currency with locale features","https://avatars0.githubusercontent.com/u/3844505?v=3","1","2017-06-15T22:49:51Z","paper-input-money","v2.0.9","2","unionthugface","1","2"
